,date,hour,net_price,quantity,cost,avg_bench,product_id,product_name,gross_price,day_of_month,year,month,datetime,day_of_week_n,net_price_day_0,net_price_day_1,net_price_day_2,net_price_day_3,net_price_day_4,net_price_day_5,net_price_day_6
4721,2023-02-01,16,4450.0,30.0,2955.9009,4400.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4450.0,1.0,2023.0,2.0,,,,,,,,,
4722,2023-02-01,16,4584.0,16.0,2955.9009,4400.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4584.0,1.0,2023.0,2.0,,,,,,,,,
4723,2023-02-01,17,4584.0,28.0,2955.9009,4400.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4584.0,1.0,2023.0,2.0,,,,,,,,,
4724,2023-02-01,18,4584.0,12.0,2955.9009,4400.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4584.0,1.0,2023.0,2.0,,,,,,,,,
4725,2023-02-01,19,4584.0,8.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4584.0,1.0,2023.0,2.0,,,,,,,,,
16901,2023-02-01,20,4584.0,0.0,,,,,,,,,,,,,,,,,
16902,2023-02-01,21,4584.0,0.0,,,,,,,,,,,,,,,,,
16903,2023-02-01,22,4584.0,0.0,,,,,,,,,,,,,,,,,
4726,2023-02-01,23,4584.0,4.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4584.0,1.0,2023.0,2.0,,,,,,,,,
16904,2023-02-02,0,4584.0,0.0,,,,,,,,,,,,,,,,,
16905,2023-02-02,1,4584.0,0.0,,,,,,,,,,,,,,,,,
16906,2023-02-02,2,4584.0,0.0,,,,,,,,,,,,,,,,,
16907,2023-02-02,3,4584.0,0.0,,,,,,,,,,,,,,,,,
16908,2023-02-02,4,4584.0,0.0,,,,,,,,,,,,,,,,,
16909,2023-02-02,5,4584.0,0.0,,,,,,,,,,,,,,,,,
16910,2023-02-02,6,4584.0,0.0,,,,,,,,,,,,,,,,,
16911,2023-02-02,7,4584.0,0.0,,,,,,,,,,,,,,,,,
16912,2023-02-02,8,4584.0,0.0,,,,,,,,,,,,,,,,,
4727,2023-02-02,9,4450.0,10.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4450.0,2.0,2023.0,2.0,,,,,,,,,
16913,2023-02-02,10,4450.0,0.0,,,,,,,,,,,,,,,,,
4728,2023-02-02,11,4584.0,20.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4584.0,2.0,2023.0,2.0,,,,,,,,,
4729,2023-02-02,12,4532.0,4.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4532.0,2.0,2023.0,2.0,,,,,,,,,
16914,2023-02-02,13,4532.0,0.0,,,,,,,,,,,,,,,,,
4730,2023-02-02,14,4500.0,10.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4500.0,2.0,2023.0,2.0,,,,,,,,,
4731,2023-02-02,14,4635.0,12.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4635.0,2.0,2023.0,2.0,,,,,,,,,
16915,2023-02-02,15,4635.0,0.0,,,,,,,,,,,,,,,,,
4732,2023-02-02,16,4635.0,20.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4635.0,2.0,2023.0,2.0,,,,,,,,,
4733,2023-02-02,17,4500.0,10.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4500.0,2.0,2023.0,2.0,,,,,,,,,
4734,2023-02-02,17,4635.0,4.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4635.0,2.0,2023.0,2.0,,,,,,,,,
4735,2023-02-02,18,4500.0,9.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4500.0,2.0,2023.0,2.0,,,,,,,,,
4736,2023-02-02,18,4635.0,32.0,3111.2867,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4635.0,2.0,2023.0,2.0,,,,,,,,,
4737,2023-02-02,19,4635.0,8.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4635.0,2.0,2023.0,2.0,,,,,,,,,
4738,2023-02-02,20,4635.0,4.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4635.0,2.0,2023.0,2.0,,,,,,,,,
16916,2023-02-02,21,4635.0,0.0,,,,,,,,,,,,,,,,,
16917,2023-02-02,22,4635.0,0.0,,,,,,,,,,,,,,,,,
16918,2023-02-02,23,4635.0,0.0,,,,,,,,,,,,,,,,,
16919,2023-02-03,0,4635.0,0.0,,,,,,,,,,,,,,,,,
16920,2023-02-03,1,4635.0,0.0,,,,,,,,,,,,,,,,,
16921,2023-02-03,2,4635.0,0.0,,,,,,,,,,,,,,,,,
16922,2023-02-03,3,4635.0,0.0,,,,,,,,,,,,,,,,,
16923,2023-02-03,4,4635.0,0.0,,,,,,,,,,,,,,,,,
16924,2023-02-03,5,4635.0,0.0,,,,,,,,,,,,,,,,,
16925,2023-02-03,6,4635.0,0.0,,,,,,,,,,,,,,,,,
16926,2023-02-03,7,4635.0,0.0,,,,,,,,,,,,,,,,,
16927,2023-02-03,8,4635.0,0.0,,,,,,,,,,,,,,,,,
4739,2023-02-03,9,4481.0,4.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4481.0,3.0,2023.0,2.0,,,,,,,,,
4740,2023-02-03,10,4481.0,4.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4481.0,3.0,2023.0,2.0,,,,,,,,,
16928,2023-02-03,11,4481.0,0.0,,,,,,,,,,,,,,,,,
4741,2023-02-03,12,4481.0,12.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4481.0,3.0,2023.0,2.0,,,,,,,,,
4742,2023-02-03,13,4275.0,4.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,3.0,2023.0,2.0,,,,,,,,,
4743,2023-02-03,14,4275.0,16.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,3.0,2023.0,2.0,,,,,,,,,
4744,2023-02-03,15,4275.0,4.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,3.0,2023.0,2.0,,,,,,,,,
4745,2023-02-03,16,4150.0,10.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4150.0,3.0,2023.0,2.0,,,,,,,,,
4746,2023-02-03,16,4275.0,8.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,3.0,2023.0,2.0,,,,,,,,,
4747,2023-02-03,17,4275.0,4.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,3.0,2023.0,2.0,,,,,,,,,
4748,2023-02-03,18,4275.0,8.0,3127.3346,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,3.0,2023.0,2.0,,,,,,,,,
4749,2023-02-03,19,4150.0,20.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4150.0,3.0,2023.0,2.0,,,,,,,,,
4750,2023-02-03,19,4584.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4584.0,3.0,2023.0,2.0,,,,,,,,,
16929,2023-02-03,20,4584.0,0.0,,,,,,,,,,,,,,,,,
4751,2023-02-03,21,4150.0,10.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4150.0,3.0,2023.0,2.0,,,,,,,,,
4752,2023-02-03,21,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,3.0,2023.0,2.0,,,,,,,,,
16930,2023-02-03,22,4275.0,0.0,,,,,,,,,,,,,,,,,
16931,2023-02-03,23,4275.0,0.0,,,,,,,,,,,,,,,,,
16932,2023-02-04,0,4275.0,0.0,,,,,,,,,,,,,,,,,
16933,2023-02-04,1,4275.0,0.0,,,,,,,,,,,,,,,,,
16934,2023-02-04,2,4275.0,0.0,,,,,,,,,,,,,,,,,
16935,2023-02-04,3,4275.0,0.0,,,,,,,,,,,,,,,,,
16936,2023-02-04,4,4275.0,0.0,,,,,,,,,,,,,,,,,
16937,2023-02-04,5,4275.0,0.0,,,,,,,,,,,,,,,,,
16938,2023-02-04,6,4275.0,0.0,,,,,,,,,,,,,,,,,
16939,2023-02-04,7,4275.0,0.0,,,,,,,,,,,,,,,,,
16940,2023-02-04,8,4275.0,0.0,,,,,,,,,,,,,,,,,
16941,2023-02-04,9,4275.0,0.0,,,,,,,,,,,,,,,,,
16942,2023-02-04,10,4275.0,0.0,,,,,,,,,,,,,,,,,
4753,2023-02-04,11,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,4.0,2023.0,2.0,,,,,,,,,
16943,2023-02-04,12,4275.0,0.0,,,,,,,,,,,,,,,,,
16944,2023-02-04,13,4275.0,0.0,,,,,,,,,,,,,,,,,
16945,2023-02-04,14,4275.0,0.0,,,,,,,,,,,,,,,,,
16946,2023-02-04,15,4275.0,0.0,,,,,,,,,,,,,,,,,
4754,2023-02-04,16,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,4.0,2023.0,2.0,,,,,,,,,
16947,2023-02-04,17,4275.0,0.0,,,,,,,,,,,,,,,,,
4755,2023-02-04,18,4635.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4635.0,4.0,2023.0,2.0,,,,,,,,,
16948,2023-02-04,19,4635.0,0.0,,,,,,,,,,,,,,,,,
16949,2023-02-04,20,4635.0,0.0,,,,,,,,,,,,,,,,,
4756,2023-02-04,21,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,4.0,2023.0,2.0,,,,,,,,,
4757,2023-02-04,22,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,4.0,2023.0,2.0,,,,,,,,,
16950,2023-02-04,23,4275.0,0.0,,,,,,,,,,,,,,,,,
16951,2023-02-05,0,4275.0,0.0,,,,,,,,,,,,,,,,,
16952,2023-02-05,1,4275.0,0.0,,,,,,,,,,,,,,,,,
16953,2023-02-05,2,4275.0,0.0,,,,,,,,,,,,,,,,,
16954,2023-02-05,3,4275.0,0.0,,,,,,,,,,,,,,,,,
16955,2023-02-05,4,4275.0,0.0,,,,,,,,,,,,,,,,,
16956,2023-02-05,5,4275.0,0.0,,,,,,,,,,,,,,,,,
4758,2023-02-05,6,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
16957,2023-02-05,7,4275.0,0.0,,,,,,,,,,,,,,,,,
4759,2023-02-05,8,4150.0,10.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4150.0,5.0,2023.0,2.0,,,,,,,,,
4760,2023-02-05,8,4275.0,12.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
4761,2023-02-05,9,4150.0,10.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4150.0,5.0,2023.0,2.0,,,,,,,,,
4762,2023-02-05,9,4275.0,8.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
4763,2023-02-05,10,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
4764,2023-02-05,11,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
4765,2023-02-05,12,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
4766,2023-02-05,13,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
4767,2023-02-05,14,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
4768,2023-02-05,15,4275.0,4.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
4769,2023-02-05,16,4275.0,24.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
4770,2023-02-05,17,4275.0,16.0,3138.4086,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
16958,2023-02-05,18,4275.0,0.0,,,,,,,,,,,,,,,,,
16959,2023-02-05,19,4275.0,0.0,,,,,,,,,,,,,,,,,
16960,2023-02-05,20,4275.0,0.0,,,,,,,,,,,,,,,,,
16961,2023-02-05,21,4275.0,0.0,,,,,,,,,,,,,,,,,
4771,2023-02-05,22,4275.0,4.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,5.0,2023.0,2.0,,,,,,,,,
16962,2023-02-05,23,4275.0,0.0,,,,,,,,,,,,,,,,,
16963,2023-02-06,0,4275.0,0.0,,,,,,,,,,,,,,,,,
16964,2023-02-06,1,4275.0,0.0,,,,,,,,,,,,,,,,,
16965,2023-02-06,2,4275.0,0.0,,,,,,,,,,,,,,,,,
16966,2023-02-06,3,4275.0,0.0,,,,,,,,,,,,,,,,,
16967,2023-02-06,4,4275.0,0.0,,,,,,,,,,,,,,,,,
16968,2023-02-06,5,4275.0,0.0,,,,,,,,,,,,,,,,,
16969,2023-02-06,6,4275.0,0.0,,,,,,,,,,,,,,,,,
16970,2023-02-06,7,4275.0,0.0,,,,,,,,,,,,,,,,,
16971,2023-02-06,8,4275.0,0.0,,,,,,,,,,,,,,,,,
4772,2023-02-06,9,4275.0,8.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,6.0,2023.0,2.0,,,,,,,,,
16972,2023-02-06,10,4275.0,0.0,,,,,,,,,,,,,,,,,
4773,2023-02-06,11,4275.0,16.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,6.0,2023.0,2.0,,,,,,,,,
4774,2023-02-06,12,4275.0,4.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,6.0,2023.0,2.0,,,,,,,,,
4775,2023-02-06,12,4398.0,8.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
4776,2023-02-06,13,4275.0,4.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4275.0,6.0,2023.0,2.0,,,,,,,,,
4777,2023-02-06,13,4398.0,4.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
4778,2023-02-06,14,4270.0,10.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4270.0,6.0,2023.0,2.0,,,,,,,,,
4779,2023-02-06,14,4398.0,12.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
4780,2023-02-06,15,4398.0,20.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
4781,2023-02-06,16,4398.0,60.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
4782,2023-02-06,17,4270.0,50.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4270.0,6.0,2023.0,2.0,,,,,,,,,
4783,2023-02-06,17,4398.0,12.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
4784,2023-02-06,18,4270.0,23.509999999999998,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4270.0,6.0,2023.0,2.0,,,,,,,,,
4785,2023-02-06,18,4398.0,16.0,3238.1093,4000.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
4786,2023-02-06,19,4398.0,8.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
16973,2023-02-06,20,4398.0,0.0,,,,,,,,,,,,,,,,,
4787,2023-02-06,21,4398.0,8.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
16974,2023-02-06,22,4398.0,0.0,,,,,,,,,,,,,,,,,
4788,2023-02-06,23,4398.0,8.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,6.0,2023.0,2.0,,,,,,,,,
16975,2023-02-07,0,4398.0,0.0,,,,,,,,,,,,,,,,,
16976,2023-02-07,1,4398.0,0.0,,,,,,,,,,,,,,,,,
16977,2023-02-07,2,4398.0,0.0,,,,,,,,,,,,,,,,,
16978,2023-02-07,3,4398.0,0.0,,,,,,,,,,,,,,,,,
16979,2023-02-07,4,4398.0,0.0,,,,,,,,,,,,,,,,,
16980,2023-02-07,5,4398.0,0.0,,,,,,,,,,,,,,,,,
16981,2023-02-07,6,4398.0,0.0,,,,,,,,,,,,,,,,,
16982,2023-02-07,7,4398.0,0.0,,,,,,,,,,,,,,,,,
4789,2023-02-07,8,4398.0,8.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,7.0,2023.0,2.0,,,,,,,,,
4790,2023-02-07,9,4398.0,4.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,7.0,2023.0,2.0,,,,,,,,,
16983,2023-02-07,10,4398.0,0.0,,,,,,,,,,,,,,,,,
16984,2023-02-07,11,4398.0,0.0,,,,,,,,,,,,,,,,,
4791,2023-02-07,12,4398.0,8.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,7.0,2023.0,2.0,,,,,,,,,
4792,2023-02-07,13,4270.0,10.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4270.0,7.0,2023.0,2.0,,,,,,,,,
4793,2023-02-07,13,4398.0,8.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,7.0,2023.0,2.0,,,,,,,,,
4794,2023-02-07,14,4398.0,8.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,7.0,2023.0,2.0,,,,,,,,,
4795,2023-02-07,15,4398.0,8.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,7.0,2023.0,2.0,,,,,,,,,
4796,2023-02-07,16,4398.0,12.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,7.0,2023.0,2.0,,,,,,,,,
16985,2023-02-07,17,4398.0,0.0,,,,,,,,,,,,,,,,,
4797,2023-02-07,18,4316.0,8.0,3219.6372,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4316.0,7.0,2023.0,2.0,,,,,,,,,
4798,2023-02-07,19,4190.0,10.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4190.0,7.0,2023.0,2.0,,,,,,,,,
4799,2023-02-07,19,4316.0,4.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4316.0,7.0,2023.0,2.0,,,,,,,,,
4800,2023-02-07,20,4270.0,10.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4270.0,7.0,2023.0,2.0,,,,,,,,,
4801,2023-02-07,20,4398.0,4.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,7.0,2023.0,2.0,,,,,,,,,
16986,2023-02-07,21,4398.0,0.0,,,,,,,,,,,,,,,,,
16987,2023-02-07,22,4398.0,0.0,,,,,,,,,,,,,,,,,
16988,2023-02-07,23,4398.0,0.0,,,,,,,,,,,,,,,,,
16989,2023-02-08,0,4398.0,0.0,,,,,,,,,,,,,,,,,
16990,2023-02-08,1,4398.0,0.0,,,,,,,,,,,,,,,,,
16991,2023-02-08,2,4398.0,0.0,,,,,,,,,,,,,,,,,
16992,2023-02-08,3,4398.0,0.0,,,,,,,,,,,,,,,,,
16993,2023-02-08,4,4398.0,0.0,,,,,,,,,,,,,,,,,
16994,2023-02-08,5,4398.0,0.0,,,,,,,,,,,,,,,,,
16995,2023-02-08,6,4398.0,0.0,,,,,,,,,,,,,,,,,
16996,2023-02-08,7,4398.0,0.0,,,,,,,,,,,,,,,,,
4802,2023-02-08,8,4316.0,8.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4316.0,8.0,2023.0,2.0,,,,,,,,,
16997,2023-02-08,9,4316.0,0.0,,,,,,,,,,,,,,,,,
4803,2023-02-08,10,4316.0,8.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4316.0,8.0,2023.0,2.0,,,,,,,,,
16998,2023-02-08,11,4316.0,0.0,,,,,,,,,,,,,,,,,
4804,2023-02-08,12,4200.0,10.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4200.0,8.0,2023.0,2.0,,,,,,,,,
4805,2023-02-08,13,4326.0,8.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,8.0,2023.0,2.0,,,,,,,,,
4806,2023-02-08,14,4326.0,8.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,8.0,2023.0,2.0,,,,,,,,,
4807,2023-02-08,15,4200.0,20.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4200.0,8.0,2023.0,2.0,,,,,,,,,
4808,2023-02-08,15,4326.0,4.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,8.0,2023.0,2.0,,,,,,,,,
4809,2023-02-08,15,4398.0,4.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4398.0,8.0,2023.0,2.0,,,,,,,,,
4810,2023-02-08,16,4200.0,10.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4200.0,8.0,2023.0,2.0,,,,,,,,,
4811,2023-02-08,16,4316.0,12.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4316.0,8.0,2023.0,2.0,,,,,,,,,
4812,2023-02-08,16,4326.0,4.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,8.0,2023.0,2.0,,,,,,,,,
4813,2023-02-08,17,4326.0,16.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,8.0,2023.0,2.0,,,,,,,,,
4814,2023-02-08,18,4326.0,12.0,3231.1131,3500.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,8.0,2023.0,2.0,,,,,,,,,
4815,2023-02-08,19,4326.0,4.0,3231.1131,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,8.0,2023.0,2.0,,,,,,,,,
4816,2023-02-08,20,4326.0,12.0,3231.1131,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,8.0,2023.0,2.0,,,,,,,,,
16999,2023-02-08,21,4326.0,0.0,,,,,,,,,,,,,,,,,
17000,2023-02-08,22,4326.0,0.0,,,,,,,,,,,,,,,,,
17001,2023-02-08,23,4326.0,0.0,,,,,,,,,,,,,,,,,
17002,2023-02-09,0,4326.0,0.0,,,,,,,,,,,,,,,,,
17003,2023-02-09,1,4326.0,0.0,,,,,,,,,,,,,,,,,
17004,2023-02-09,2,4326.0,0.0,,,,,,,,,,,,,,,,,
17005,2023-02-09,3,4326.0,0.0,,,,,,,,,,,,,,,,,
17006,2023-02-09,4,4326.0,0.0,,,,,,,,,,,,,,,,,
17007,2023-02-09,5,4326.0,0.0,,,,,,,,,,,,,,,,,
17008,2023-02-09,6,4326.0,0.0,,,,,,,,,,,,,,,,,
4817,2023-02-09,7,3893.4,4.0,3231.1131,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,9.0,2023.0,2.0,,,,,,,,,
17009,2023-02-09,8,3893.4,0.0,,,,,,,,,,,,,,,,,
17010,2023-02-09,9,3893.4,0.0,,,,,,,,,,,,,,,,,
4818,2023-02-09,10,3893.4,4.0,3231.1131,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,9.0,2023.0,2.0,,,,,,,,,
4819,2023-02-09,11,3893.4,20.0,3231.1131,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,9.0,2023.0,2.0,,,,,,,,,
4820,2023-02-09,12,3893.4,16.0,3231.1131,3488.0,7.888420588372063e+18,Papa Criolla Sin Lavar Tamaño Mixto Kg,4326.0,9.0,2023.0,2.0,,,,,,,,,
