,date,hour,net_price,quantity,cost,avg_bench,product_id,product_name,gross_price,day_of_month,year,month,datetime,day_of_week_n,net_price_day_0,net_price_day_1,net_price_day_2,net_price_day_3,net_price_day_4,net_price_day_5,net_price_day_6
41,2021-10-21,15,12290.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,12290.0,21.0,2021.0,10.0,,,,,,,,,
42,2021-10-21,16,12290.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,12290.0,21.0,2021.0,10.0,,,,,,,,,
43,2021-10-21,17,12290.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,12290.0,21.0,2021.0,10.0,,,,,,,,,
44,2021-10-21,18,12290.0,4.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,12290.0,21.0,2021.0,10.0,,,,,,,,,
5614,2021-10-21,19,12290.0,0.0,,,,,,,,,,,,,,,,,
45,2021-10-21,20,12290.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,12290.0,21.0,2021.0,10.0,,,,,,,,,
5615,2021-10-21,21,12290.0,0.0,,,,,,,,,,,,,,,,,
5616,2021-10-21,22,12290.0,0.0,,,,,,,,,,,,,,,,,
5617,2021-10-21,23,12290.0,0.0,,,,,,,,,,,,,,,,,
5618,2021-10-22,0,12290.0,0.0,,,,,,,,,,,,,,,,,
5619,2021-10-22,1,12290.0,0.0,,,,,,,,,,,,,,,,,
5620,2021-10-22,2,12290.0,0.0,,,,,,,,,,,,,,,,,
5621,2021-10-22,3,12290.0,0.0,,,,,,,,,,,,,,,,,
5622,2021-10-22,4,12290.0,0.0,,,,,,,,,,,,,,,,,
5623,2021-10-22,5,12290.0,0.0,,,,,,,,,,,,,,,,,
5624,2021-10-22,6,12290.0,0.0,,,,,,,,,,,,,,,,,
5625,2021-10-22,7,12290.0,0.0,,,,,,,,,,,,,,,,,
5626,2021-10-22,8,12290.0,0.0,,,,,,,,,,,,,,,,,
46,2021-10-22,9,10060.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,22.0,2021.0,10.0,,,,,,,,,
47,2021-10-22,10,10060.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,22.0,2021.0,10.0,,,,,,,,,
48,2021-10-22,11,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,22.0,2021.0,10.0,,,,,,,,,
49,2021-10-22,12,10060.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,22.0,2021.0,10.0,,,,,,,,,
5627,2021-10-22,13,10060.0,0.0,,,,,,,,,,,,,,,,,
50,2021-10-22,14,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,22.0,2021.0,10.0,,,,,,,,,
51,2021-10-22,15,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,22.0,2021.0,10.0,,,,,,,,,
5628,2021-10-22,16,10060.0,0.0,,,,,,,,,,,,,,,,,
52,2021-10-22,17,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,22.0,2021.0,10.0,,,,,,,,,
53,2021-10-22,18,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,22.0,2021.0,10.0,,,,,,,,,
5629,2021-10-22,19,10060.0,0.0,,,,,,,,,,,,,,,,,
5630,2021-10-22,20,10060.0,0.0,,,,,,,,,,,,,,,,,
5631,2021-10-22,21,10060.0,0.0,,,,,,,,,,,,,,,,,
5632,2021-10-22,22,10060.0,0.0,,,,,,,,,,,,,,,,,
54,2021-10-22,23,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,22.0,2021.0,10.0,,,,,,,,,
5633,2021-10-23,0,10060.0,0.0,,,,,,,,,,,,,,,,,
5634,2021-10-23,1,10060.0,0.0,,,,,,,,,,,,,,,,,
5635,2021-10-23,2,10060.0,0.0,,,,,,,,,,,,,,,,,
5636,2021-10-23,3,10060.0,0.0,,,,,,,,,,,,,,,,,
55,2021-10-23,4,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,23.0,2021.0,10.0,,,,,,,,,
5637,2021-10-23,5,10060.0,0.0,,,,,,,,,,,,,,,,,
5638,2021-10-23,6,10060.0,0.0,,,,,,,,,,,,,,,,,
5639,2021-10-23,7,10060.0,0.0,,,,,,,,,,,,,,,,,
56,2021-10-23,8,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,23.0,2021.0,10.0,,,,,,,,,
5640,2021-10-23,9,10060.0,0.0,,,,,,,,,,,,,,,,,
57,2021-10-23,10,10060.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,23.0,2021.0,10.0,,,,,,,,,
5641,2021-10-23,11,10060.0,0.0,,,,,,,,,,,,,,,,,
5642,2021-10-23,12,10060.0,0.0,,,,,,,,,,,,,,,,,
58,2021-10-23,13,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,23.0,2021.0,10.0,,,,,,,,,
5643,2021-10-23,14,10060.0,0.0,,,,,,,,,,,,,,,,,
5644,2021-10-23,15,10060.0,0.0,,,,,,,,,,,,,,,,,
5645,2021-10-23,16,10060.0,0.0,,,,,,,,,,,,,,,,,
59,2021-10-23,17,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,23.0,2021.0,10.0,,,,,,,,,
5646,2021-10-23,18,10060.0,0.0,,,,,,,,,,,,,,,,,
5647,2021-10-23,19,10060.0,0.0,,,,,,,,,,,,,,,,,
5648,2021-10-23,20,10060.0,0.0,,,,,,,,,,,,,,,,,
5649,2021-10-23,21,10060.0,0.0,,,,,,,,,,,,,,,,,
5650,2021-10-23,22,10060.0,0.0,,,,,,,,,,,,,,,,,
5651,2021-10-23,23,10060.0,0.0,,,,,,,,,,,,,,,,,
5652,2021-10-24,0,10060.0,0.0,,,,,,,,,,,,,,,,,
5653,2021-10-24,1,10060.0,0.0,,,,,,,,,,,,,,,,,
5654,2021-10-24,2,10060.0,0.0,,,,,,,,,,,,,,,,,
5655,2021-10-24,3,10060.0,0.0,,,,,,,,,,,,,,,,,
60,2021-10-24,4,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
5656,2021-10-24,5,10060.0,0.0,,,,,,,,,,,,,,,,,
5657,2021-10-24,6,10060.0,0.0,,,,,,,,,,,,,,,,,
61,2021-10-24,7,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
62,2021-10-24,8,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
63,2021-10-24,9,10060.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
64,2021-10-24,10,10060.0,4.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
65,2021-10-24,11,10060.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
5658,2021-10-24,12,10060.0,0.0,,,,,,,,,,,,,,,,,
66,2021-10-24,13,12290.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,12290.0,24.0,2021.0,10.0,,,,,,,,,
5659,2021-10-24,14,12290.0,0.0,,,,,,,,,,,,,,,,,
5660,2021-10-24,15,12290.0,0.0,,,,,,,,,,,,,,,,,
67,2021-10-24,16,10060.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
68,2021-10-24,17,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
5661,2021-10-24,18,10060.0,0.0,,,,,,,,,,,,,,,,,
5662,2021-10-24,19,10060.0,0.0,,,,,,,,,,,,,,,,,
69,2021-10-24,20,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
70,2021-10-24,21,10060.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
71,2021-10-24,22,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
72,2021-10-24,23,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,24.0,2021.0,10.0,,,,,,,,,
73,2021-10-25,0,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
5663,2021-10-25,1,10060.0,0.0,,,,,,,,,,,,,,,,,
5664,2021-10-25,2,10060.0,0.0,,,,,,,,,,,,,,,,,
5665,2021-10-25,3,10060.0,0.0,,,,,,,,,,,,,,,,,
5666,2021-10-25,4,10060.0,0.0,,,,,,,,,,,,,,,,,
5667,2021-10-25,5,10060.0,0.0,,,,,,,,,,,,,,,,,
74,2021-10-25,6,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
75,2021-10-25,7,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
76,2021-10-25,8,10060.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
77,2021-10-25,9,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
78,2021-10-25,10,10060.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
79,2021-10-25,11,10060.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
80,2021-10-25,12,10060.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,25.0,2021.0,10.0,,,,,,,,,
81,2021-10-25,13,10060.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
82,2021-10-25,14,10060.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
83,2021-10-25,15,10060.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
84,2021-10-25,16,10060.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
5668,2021-10-25,17,10060.0,0.0,,,,,,,,,,,,,,,,,
85,2021-10-25,18,10060.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
86,2021-10-25,19,10060.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10060.0,25.0,2021.0,10.0,,,,,,,,,
5669,2021-10-25,20,10060.0,0.0,,,,,,,,,,,,,,,,,
5670,2021-10-25,21,10060.0,0.0,,,,,,,,,,,,,,,,,
5671,2021-10-25,22,10060.0,0.0,,,,,,,,,,,,,,,,,
5672,2021-10-25,23,10060.0,0.0,,,,,,,,,,,,,,,,,
5673,2021-10-26,0,10060.0,0.0,,,,,,,,,,,,,,,,,
5674,2021-10-26,1,10060.0,0.0,,,,,,,,,,,,,,,,,
5675,2021-10-26,2,10060.0,0.0,,,,,,,,,,,,,,,,,
5676,2021-10-26,3,10060.0,0.0,,,,,,,,,,,,,,,,,
5677,2021-10-26,4,10060.0,0.0,,,,,,,,,,,,,,,,,
5678,2021-10-26,5,10060.0,0.0,,,,,,,,,,,,,,,,,
5679,2021-10-26,6,10060.0,0.0,,,,,,,,,,,,,,,,,
5680,2021-10-26,7,10060.0,0.0,,,,,,,,,,,,,,,,,
5681,2021-10-26,8,10060.0,0.0,,,,,,,,,,,,,,,,,
87,2021-10-26,9,10370.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
5682,2021-10-26,10,10370.0,0.0,,,,,,,,,,,,,,,,,
88,2021-10-26,11,10370.0,4.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
89,2021-10-26,12,10370.0,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
90,2021-10-26,13,8814.5,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
91,2021-10-26,14,8814.5,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
92,2021-10-26,15,8814.5,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
93,2021-10-26,16,8814.5,4.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
94,2021-10-26,17,8814.5,6.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
95,2021-10-26,18,8814.5,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
96,2021-10-26,19,8814.5,6.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
97,2021-10-26,20,8814.5,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
98,2021-10-26,21,8814.5,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
99,2021-10-26,22,8814.5,3.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,26.0,2021.0,10.0,,,,,,,,,
5683,2021-10-26,23,8814.5,0.0,,,,,,,,,,,,,,,,,
100,2021-10-27,0,8814.5,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10370.0,27.0,2021.0,10.0,,,,,,,,,
5684,2021-10-27,1,8814.5,0.0,,,,,,,,,,,,,,,,,
5685,2021-10-27,2,8814.5,0.0,,,,,,,,,,,,,,,,,
5686,2021-10-27,3,8814.5,0.0,,,,,,,,,,,,,,,,,
5687,2021-10-27,4,8814.5,0.0,,,,,,,,,,,,,,,,,
5688,2021-10-27,5,8814.5,0.0,,,,,,,,,,,,,,,,,
5689,2021-10-27,6,8814.5,0.0,,,,,,,,,,,,,,,,,
5690,2021-10-27,7,8814.5,0.0,,,,,,,,,,,,,,,,,
101,2021-10-27,8,8772.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10320.0,27.0,2021.0,10.0,,,,,,,,,
102,2021-10-27,9,8772.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10320.0,27.0,2021.0,10.0,,,,,,,,,
103,2021-10-27,10,10320.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10320.0,27.0,2021.0,10.0,,,,,,,,,
104,2021-10-27,11,10320.0,2.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10320.0,27.0,2021.0,10.0,,,,,,,,,
5691,2021-10-27,12,10320.0,0.0,,,,,,,,,,,,,,,,,
105,2021-10-27,13,10320.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10320.0,27.0,2021.0,10.0,,,,,,,,,
106,2021-10-27,14,10320.0,1.0,,,-1.0731904915897711e+18,Champiñón Blanco Paris 500 gr Bandeja,10320.0,27.0,2021.0,10.0,,,,,,,,,
